nox_measure,sox_measure,tsp_measure
12.07,17.58,1.54
12.07,17.58,1.54
12.07,17.58,1.54
3.58,3.07,0.03
3.58,3.07,0.03
3.58,3.07,0.03
3.58,3.07,0.03
3.58,3.07,0.03
3.58,3.07,0.03
3.58,3.07,0.03
4.79,9.99,1.59
0.58,1.48,1.98
0.58,1.48,1.98
11.72,17.44,1.53
11.72,17.44,1.53
11.72,17.44,1.53
11.72,17.44,1.53
11.72,17.44,1.53
11.72,17.44,1.53
11.72,17.44,1.53
2.59,3.39,0.03
2.59,3.39,0.03
2.59,3.39,0.03
2.59,3.39,0.03
2.59,3.39,0.03
2.59,3.39,0.03
2.59,3.39,0.03
4.9,10.39,1.59
0.55,1.57,2.02
0.55,1.57,2.02
12.03,18.42,1.51
12.03,18.42,1.51
12.03,18.42,1.51
12.03,18.42,1.51
12.03,18.42,1.51
12.03,18.42,1.51
12.03,18.42,1.51
2.22,3.27,0.03
2.22,3.27,0.03
2.22,3.27,0.03
2.22,3.27,0.03
2.22,3.27,0.03
2.22,3.27,0.03
2.22,3.27,0.03
4.94,11.02,1.62
0.5,1.5,2.01
0.5,1.5,2.01
12.31,18.59,1.44
12.31,18.59,1.44
12.31,18.59,1.44
12.31,18.59,1.44
12.31,18.59,1.44
12.31,18.59,1.44
12.31,18.59,1.44
3.38,3.25,0.03
3.38,3.25,0.03
3.38,3.25,0.03
3.38,3.25,0.03
3.38,3.25,0.03
3.38,3.25,0.03
3.38,3.25,0.03
4.73,10.47,1.62
0.5,1.43,2.02
0.5,1.43,2.02
11.41,18.79,1.46
11.41,18.79,1.46
11.41,18.79,1.46
11.41,18.79,1.46
11.41,18.79,1.46
11.41,18.79,1.46
11.41,18.79,1.46
2.3,3.26,0.03
2.3,3.26,0.03
2.3,3.26,0.03
2.3,3.26,0.03
2.3,3.26,0.03
2.3,3.26,0.03
2.3,3.26,0.03
4.58,11.14,1.6
0.48,1.41,2.02
0.48,1.41,2.02
11.29,18.45,1.42
11.29,18.45,1.42
11.29,18.45,1.42
11.29,18.45,1.42
11.29,18.45,1.42
11.29,18.45,1.42
11.29,18.45,1.42
2.69,3.33,0.03
2.69,3.33,0.03
2.69,3.33,0.03
2.69,3.33,0.03
2.69,3.33,0.03
2.69,3.33,0.03
2.69,3.33,0.03
4.06,10.36,1.59
0.58,1.5,1.94
0.58,1.5,1.94
8.18,16.33,1.5
8.18,16.33,1.5
8.18,16.33,1.5
8.18,16.33,1.5
8.18,16.33,1.5
8.18,16.33,1.5
8.18,16.33,1.5
2.88,2.73,0.03
2.88,2.73,0.03
2.88,2.73,0.03
2.88,2.73,0.03
2.88,2.73,0.03
2.88,2.73,0.03
2.88,2.73,0.03
3.7,8.94,1.63
0.59,1.53,1.9
0.59,1.53,1.9
10.86,15.09,1.59
10.86,15.09,1.59
10.86,15.09,1.59
10.86,15.09,1.59
10.86,15.09,1.59
10.86,15.09,1.59
10.86,15.09,1.59
4.62,2.14,0.03
4.62,2.14,0.03
4.62,2.14,0.03
4.62,2.14,0.03
4.62,2.14,0.03
4.62,2.14,0.03
4.62,2.14,0.03
2.26,9.44,0.03
0.45,1.57,1.96
0.45,1.57,1.96
13.15,14.12,1.46
13.15,14.12,1.46
13.15,14.12,1.46
13.15,14.12,1.46
13.15,14.12,1.46
13.15,14.12,1.46
13.15,14.12,1.46
5.15,2.31,0.03
5.15,2.31,0.03
5.15,2.31,0.03
5.15,2.31,0.03
5.15,2.31,0.03
5.15,2.31,0.03
5.15,2.31,0.03
3.19,10.59,1.6
0.36,1.57,1.97
0.36,1.57,1.97
13.12,13.63,1.54
13.12,13.63,1.54
13.12,13.63,1.54
13.12,13.63,1.54
13.12,13.63,1.54
13.12,13.63,1.54
13.12,13.63,1.54
5.16,2.14,0.03
5.16,2.14,0.03
5.16,2.14,0.03
5.16,2.14,0.03
5.16,2.14,0.03
5.16,2.14,0.03
5.16,2.14,0.03
3.2,10.91,1.62
0.3,1.53,2.0
0.3,1.53,2.0
12.59,12.86,1.5
12.59,12.86,1.5
12.59,12.86,1.5
12.59,12.86,1.5
12.59,12.86,1.5
12.59,12.86,1.5
12.59,12.86,1.5
5.18,2.16,0.03
5.18,2.16,0.03
5.18,2.16,0.03
5.18,2.16,0.03
5.18,2.16,0.03
5.18,2.16,0.03
5.18,2.16,0.03
4.89,11.34,1.59
0.29,1.55,2.03
23.905,0.48,3.63
12.14,13.18,1.36
12.14,13.18,1.36
12.14,13.18,1.36
12.14,13.18,1.36
12.14,13.18,1.36
12.14,13.18,1.36
12.14,13.18,1.36
4.77,2.24,0.03
4.77,2.24,0.03
4.77,2.24,0.03
4.77,2.24,0.03
4.77,2.24,0.03
4.77,2.24,0.03
4.77,2.24,0.03
4.06,11.43,1.61
0.25,1.86,2.04
0.25,1.86,2.04
11.0,13.77,1.3
11.0,13.77,1.3
11.0,13.77,1.3
11.0,13.77,1.3
11.0,13.77,1.3
11.0,13.77,1.3
11.0,13.77,1.3
4.68,2.16,0.03
4.68,2.16,0.03
4.68,2.16,0.03
4.68,2.16,0.03
4.68,2.16,0.03
4.68,2.16,0.03
4.68,2.16,0.03
4.12,11.51,1.62
0.3,2.1,2.03
0.3,2.1,2.03
11.19,14.41,1.35
11.19,14.41,1.35
11.19,14.41,1.35
11.19,14.41,1.35
11.19,14.41,1.35
11.19,14.41,1.35
11.19,14.41,1.35
5.24,2.11,0.03
5.24,2.11,0.03
5.24,2.11,0.03
5.24,2.11,0.03
5.24,2.11,0.03
5.24,2.11,0.03
5.24,2.11,0.03
3.95,12.37,1.62
0.24,1.97,2.11
23.905,0.0,2.36
12.3,14.62,1.47
12.3,14.62,1.47
12.3,14.62,1.47
12.3,14.62,1.47
12.3,14.62,1.47
12.3,14.62,1.47
12.3,14.62,1.47
5.14,2.12,0.03
5.14,2.12,0.03
5.14,2.12,0.03
5.14,2.12,0.03
5.14,2.12,0.03
5.14,2.12,0.03
5.14,2.12,0.03
3.81,12.66,1.62
0.28,2.12,2.15
23.905,0.0,2.25
11.83,15.78,1.53
11.83,15.78,1.53
11.83,15.78,1.53
11.83,15.78,1.53
11.83,15.78,1.53
11.83,15.78,1.53
11.83,15.78,1.53
4.82,2.19,0.03
4.82,2.19,0.03
4.82,2.19,0.03
4.82,2.19,0.03
4.82,2.19,0.03
4.82,2.19,0.03
4.82,2.19,0.03
3.97,13.28,1.63
0.37,2.24,2.26
23.905,0.04,2.18
11.89,16.68,1.55
11.89,16.68,1.55
11.89,16.68,1.55
11.89,16.68,1.55
11.89,16.68,1.55
11.89,16.68,1.55
11.89,16.68,1.55
4.6,2.08,0.03
4.6,2.08,0.03
4.6,2.08,0.03
4.6,2.08,0.03
4.6,2.08,0.03
4.6,2.08,0.03
4.6,2.08,0.03
4.17,14.36,1.65
0.43,2.59,2.33
23.905,0.06,2.2
15.18,19.05,1.56
15.18,19.05,1.56
15.18,19.05,1.56
15.18,19.05,1.56
15.18,19.05,1.56
15.18,19.05,1.56
15.18,19.05,1.56
4.76,2.17,0.03
4.76,2.17,0.03
4.76,2.17,0.03
4.76,2.17,0.03
4.76,2.17,0.03
4.76,2.17,0.03
4.76,2.17,0.03
4.6,14.97,1.52
0.46,2.3,2.47
23.905,0.69,1.67
11.27,19.83,1.56
11.27,19.83,1.56
11.27,19.83,1.56
11.27,19.83,1.56
11.27,19.83,1.56
11.27,19.83,1.56
11.27,19.83,1.56
4.6,2.37,0.03
4.6,2.37,0.03
4.6,2.37,0.03
4.6,2.37,0.03
4.6,2.37,0.03
4.6,2.37,0.03
4.6,2.37,0.03
4.52,15.27,1.5
0.45,2.61,2.32
23.905,3.9,1.24
11.77,19.21,1.66
11.77,19.21,1.66
11.77,19.21,1.66
11.77,19.21,1.66
11.77,19.21,1.66
11.77,19.21,1.66
11.77,19.21,1.66
5.22,2.45,1.66
5.22,2.45,1.66
5.22,2.45,1.66
5.22,2.45,1.66
4.81,2.45,1.66
5.34,2.45,1.66
5.34,2.45,1.66
7.22,6.77,1.49
7.22,6.77,1.49
3.34,3.81,0.59
11.69,22.61,2.17
15.51,21.31,2.24
15.51,21.31,2.24
15.51,21.31,2.24
15.51,21.31,2.24
0.11,0.0,0.48
4.72,10.32,1.24
4.72,10.32,1.24
4.72,10.32,1.24
4.72,10.32,1.24
4.72,10.32,1.24
4.78,10.32,1.24
5.32,10.32,1.24
5.32,10.32,1.24
6.46,6.95,1.24
6.46,6.95,1.24
3.36,3.19,0.57
11.73,23.63,2.08
13.98,21.41,2.23
13.98,21.41,2.23
13.98,21.41,2.23
13.98,21.41,2.23
13.98,21.41,2.23
13.98,21.41,2.23
13.98,21.41,2.23
13.98,21.41,2.23
13.98,21.41,2.23
13.98,21.41,2.23
4.76,21.41,2.23
5.31,21.41,2.23
5.31,21.41,2.23
4.89,7.7,1.55
4.89,7.7,1.55
3.19,1.23,0.52
12.48,22.32,2.18
15.0,21.16,2.21
15.0,21.16,2.21
15.0,21.16,2.21
15.0,21.16,2.21
15.0,21.16,2.21
15.0,21.16,2.21
15.0,21.16,2.21
15.0,21.16,2.21
15.0,21.16,2.21
15.0,21.16,2.21
4.76,21.16,2.21
5.29,21.16,2.21
5.29,21.16,2.21
6.19,7.66,1.54
6.19,7.66,1.54
3.21,1.34,0.56
11.33,22.01,2.23
13.14,18.14,4.28
13.14,18.14,4.28
13.14,18.14,4.28
13.14,18.14,4.28
13.14,18.14,4.28
13.14,18.14,4.28
13.14,18.14,4.28
13.14,18.14,4.28
13.14,18.14,4.28
13.14,18.14,4.28
4.77,18.14,4.28
5.28,18.14,4.28
5.28,18.14,4.28
7.55,7.49,1.55
7.55,7.49,1.55
3.16,1.93,0.55
11.57,21.7,2.02
9.33,16.76,2.67
9.33,16.76,2.67
9.33,16.76,2.67
9.33,16.76,2.67
9.33,16.76,2.67
9.33,16.76,2.67
9.33,16.76,2.67
9.33,16.76,2.67
9.33,16.76,2.67
9.33,16.76,2.67
4.75,16.76,2.67
5.26,16.76,2.67
5.26,16.76,2.67
7.11,7.28,1.53
7.11,7.28,1.53
3.01,2.52,0.59
11.62,22.06,1.9
6.04,20.33,2.24
6.04,20.33,2.24
6.04,20.33,2.24
6.04,20.33,2.24
6.04,20.33,2.24
6.04,20.33,2.24
6.04,20.33,2.24
6.04,20.33,2.24
6.04,20.33,2.24
6.04,20.33,2.24
4.8,20.33,2.24
5.4,20.33,2.24
5.4,20.33,2.24
6.71,7.21,1.53
6.71,7.21,1.53
3.1,3.26,0.5
11.33,21.69,1.96
10.71,15.39,2.48
10.71,15.39,2.48
10.71,15.39,2.48
10.71,15.39,2.48
10.71,15.39,2.48
10.71,15.39,2.48
10.71,15.39,2.48
10.71,15.39,2.48
10.71,15.39,2.48
10.71,15.39,2.48
4.9,15.39,2.48
5.51,15.39,2.48
5.51,15.39,2.48
6.19,7.35,1.52
6.19,7.35,1.52
3.39,1.64,0.54
12.3,21.71,2.07
13.1,9.52,4.19
13.1,9.52,4.19
13.1,9.52,4.19
13.1,9.52,4.19
13.1,9.52,4.19
13.1,9.52,4.19
13.1,9.52,4.19
13.1,9.52,4.19
13.1,9.52,4.19
13.1,9.52,4.19
4.87,9.52,4.19
5.47,9.52,4.19
5.47,9.52,4.19
5.64,7.53,1.55
5.64,7.53,1.55
3.3,1.05,0.62
11.88,21.17,2.13
14.27,11.14,4.44
14.27,11.14,4.44
14.27,11.14,4.44
14.27,11.14,4.44
14.27,11.14,4.44
14.27,11.14,4.44
14.27,11.14,4.44
14.27,11.14,4.44
14.27,11.14,4.44
14.27,11.14,4.44
4.8,11.14,4.44
5.42,11.14,4.44
5.42,11.14,4.44
6.58,7.63,1.53
6.58,7.63,1.53
2.96,1.62,0.64
11.91,20.78,2.09
15.55,7.99,4.4
15.55,7.99,4.4
15.55,7.99,4.4
15.55,7.99,4.4
15.55,7.99,4.4
15.55,7.99,4.4
15.55,7.99,4.4
15.55,7.99,4.4
15.55,7.99,4.4
15.55,7.99,4.4
4.81,7.99,4.4
5.35,7.99,4.4
5.35,7.99,4.4
6.6,7.68,1.51
6.6,7.68,1.51
3.25,2.23,0.6
12.25,20.55,2.1
10.92,8.1,4.42
10.92,8.1,4.42
10.92,8.1,4.42
10.92,8.1,4.42
10.92,8.1,4.42
10.92,8.1,4.42
10.92,8.1,4.42
10.92,8.1,4.42
10.92,8.1,4.42
10.92,8.1,4.42
4.78,8.1,4.42
5.29,8.1,4.42
5.29,8.1,4.42
5.94,8.02,1.54
5.94,8.02,1.54
3.77,3.53,0.59
11.27,20.61,2.01
23.905,8.26,4.43
23.905,8.26,4.43
23.905,8.26,4.43
23.905,8.26,4.43
23.905,8.26,4.43
23.905,8.26,4.43
23.905,8.26,4.43
23.905,8.26,4.43
23.905,8.26,4.43
23.905,8.26,4.43
4.78,8.26,4.43
5.37,8.26,4.43
5.37,8.26,4.43
6.94,7.88,1.54
6.94,7.88,1.54
3.57,4.17,0.55
11.67,20.05,2.0
11.67,20.05,2.0
15.14,20.05,2.0
23.905,20.05,2.0
23.905,20.05,2.0
23.905,20.05,2.0
4.19,2.24,0.82
4.19,2.24,0.82
4.19,2.24,0.82
4.19,2.24,0.82
4.19,2.24,0.82
4.83,2.24,0.82
5.35,2.24,0.82
5.35,2.24,0.82
6.86,7.9,1.54
6.86,7.9,1.54
2.89,1.51,0.53
12.08,20.79,1.95
12.08,20.79,1.95
6.88,20.79,1.95
9.93,20.79,1.95
9.93,20.79,1.95
9.93,20.79,1.95
5.1,1.5,0.76
5.1,1.5,0.76
5.1,1.5,0.76
5.1,1.5,0.76
5.1,1.5,0.76
4.8,1.5,0.76
5.31,1.5,0.76
5.31,1.5,0.76
7.14,8.06,1.55
7.14,8.06,1.55
2.34,1.85,0.54
2.34,1.85,1.99
2.34,1.85,1.99
7.08,1.85,1.99
9.91,1.85,1.99
9.91,1.85,1.99
9.91,1.85,1.99
3.19,3.42,0.82
3.19,3.42,0.82
3.19,3.42,0.82
3.19,3.42,0.82
3.19,3.42,0.82
4.79,3.42,0.82
5.34,3.42,0.82
5.34,3.42,0.82
7.09,7.96,1.55
7.09,7.96,1.55
1.84,2.62,0.5
11.59,20.15,1.94
11.59,20.15,1.94
7.3,20.15,1.94
10.54,20.15,1.94
10.54,20.15,1.94
10.54,20.15,1.94
4.43,8.28,0.95
4.43,8.28,0.95
4.43,8.28,0.95
4.43,8.28,0.95
4.43,8.28,0.95
4.89,8.28,0.95
5.42,8.28,0.95
5.42,8.28,0.95
6.52,8.74,1.58
6.52,8.74,1.58
1.87,3.41,0.47
12.45,20.36,2.03
12.45,20.36,2.03
7.62,20.36,2.03
11.43,20.36,2.03
11.43,20.36,2.03
11.43,20.36,2.03
4.92,6.15,1.02
4.92,6.15,1.02
4.92,6.15,1.02
4.92,6.15,1.02
4.92,6.15,1.02
4.86,6.15,1.02
5.35,6.15,1.02
5.35,6.15,1.02
6.45,8.01,1.67
6.45,8.01,1.67
1.99,4.22,0.51
12.53,20.58,2.04
12.53,20.58,2.04
7.79,20.58,2.04
11.76,20.58,2.04
11.76,20.58,2.04
11.76,20.58,2.04
5.08,8.5,1.24
5.08,8.5,1.24
5.08,8.5,1.24
5.08,8.5,1.24
5.08,8.5,1.24
4.83,8.5,1.24
5.37,8.5,1.24
5.37,8.5,1.24
6.72,7.59,1.61
6.72,7.59,1.61
2.3,1.8,1.61
11.93,20.53,1.61
11.93,20.53,1.61
5.99,20.53,1.61
8.21,20.53,1.61
8.21,20.53,1.61
8.21,20.53,1.61
5.95,9.69,1.21
5.95,9.69,1.21
5.95,9.69,1.21
5.95,9.69,1.21
5.95,9.69,1.21
4.84,9.69,1.21
5.42,9.69,1.21
5.42,9.69,1.21
6.51,7.74,1.62
6.51,7.74,1.62
2.19,1.66,0.58
12.0,21.24,2.12
12.0,21.24,2.12
6.12,21.24,2.12
6.51,21.24,2.12
6.51,21.24,2.12
6.51,21.24,2.12
4.51,21.24,2.12
7.19,21.24,2.12
7.19,21.24,2.12
6.28,8.25,1.6
6.28,8.25,1.6
2.1,2.5,0.61
12.03,21.73,2.27
12.03,21.73,2.27
6.68,21.73,2.27
6.58,21.73,2.27
6.58,21.73,2.27
6.58,21.73,2.27
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
4.64,7.49,1.23
4.64,7.49,1.23
4.64,7.49,1.23
5.87,8.7,1.58
5.87,8.7,1.58
1.97,3.15,0.65
12.16,21.26,2.29
12.16,21.26,2.29
6.99,21.26,2.29
7.48,21.26,2.29
7.48,21.26,2.29
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
5.89,10.13,1.59
5.89,10.13,1.59
2.08,4.16,0.67
12.36,20.25,2.41
12.36,20.25,2.41
12.36,20.25,2.41
12.36,20.25,2.41
12.36,20.25,2.41
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
6.38,7.49,1.23
5.76,10.81,1.58
5.76,10.81,1.58
2.05,2.69,0.64
11.95,19.88,2.46
11.95,19.88,2.46
11.95,19.88,2.46
11.95,19.88,2.46
11.95,19.88,2.46
11.95,19.88,2.46
11.95,19.88,2.46
11.95,19.88,2.46
11.95,19.88,2.46
6.18,9.07,1.69
6.18,9.07,1.69
6.18,9.07,1.69
12.13,22.37,2.25
23.905,3.47,3.06
23.905,3.47,3.06
23.905,3.47,3.06
23.905,3.47,3.06
23.905,3.47,3.06
23.905,3.47,3.06
23.905,3.47,3.06
23.905,3.47,3.06
7.07,8.76,1.72
7.07,8.76,1.72
7.07,8.76,1.72
12.51,21.66,2.47
23.905,6.06,2.49
23.905,6.06,2.49
23.905,6.06,2.49
23.905,6.06,2.49
23.905,6.06,2.49
23.905,6.06,2.49
23.905,6.06,2.49
23.905,6.06,2.49
5.19,9.09,1.59
5.19,9.09,1.59
3.83,2.66,0.52
11.62,23.81,2.19
11.62,23.81,2.19
11.62,23.81,2.19
11.62,23.81,2.19
11.62,23.81,2.19
11.62,23.81,2.19
3.44,4.11,0.92
3.44,4.11,0.92
3.44,4.11,0.92
3.44,4.11,0.92
3.44,4.11,0.92
3.44,4.11,0.92
3.44,4.11,0.92
3.44,4.11,0.92
4.55,8.61,0.92
4.55,8.61,0.92
2.29,1.46,0.74
2.29,1.46,0.74
2.29,1.46,0.74
2.29,1.46,0.74
2.29,1.46,0.74
2.29,1.46,0.74
2.29,1.46,0.74
3.73,1.43,0.92
3.73,1.43,0.92
3.73,1.43,0.92
3.73,1.43,0.92
3.73,1.43,0.92
3.73,1.43,0.92
3.73,1.43,0.92
3.73,1.43,0.92
5.75,8.87,1.63
5.75,8.87,1.63
2.01,1.22,0.71
2.01,1.22,0.71
2.01,1.22,0.71
2.01,1.22,0.71
2.01,1.22,0.71
2.01,1.22,0.71
2.01,1.22,0.71
3.81,0.05,1.05
3.81,0.05,1.05
3.81,0.05,1.05
3.81,0.05,1.05
3.81,0.05,1.05
3.81,0.05,1.05
3.81,0.05,1.05
3.81,0.05,1.05
4.21,8.27,1.65
4.21,8.27,1.65
1.62,1.53,0.76
1.62,1.53,0.76
1.62,1.53,0.76
1.62,1.53,0.76
1.62,1.53,0.76
1.62,1.53,0.76
1.62,1.53,0.76
4.67,0.81,1.07
4.67,0.81,1.07
4.67,0.81,1.07
4.67,0.81,1.07
4.67,0.81,1.07
4.67,0.81,1.07
4.67,0.81,1.07
4.67,0.81,1.07
4.78,8.04,1.63
4.78,8.04,1.63
1.77,2.15,0.77
1.77,2.15,0.77
1.77,2.15,0.77
1.77,2.15,0.77
1.77,2.15,0.77
1.77,2.15,0.77
1.77,2.15,0.77
4.71,0.09,1.4
4.71,0.09,1.4
4.71,0.09,1.4
4.71,0.09,1.4
4.71,0.09,1.4
4.71,0.09,1.4
4.71,0.09,1.4
4.71,0.09,1.4
5.06,8.1,1.64
5.06,8.1,1.64
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
2.36,2.54,0.81
4.89,7.9,1.65
4.89,7.9,1.65
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
2.59,0.89,0.77
5.01,7.66,1.64
5.01,7.66,1.64
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
2.38,0.67,0.82
4.7,7.64,1.64
4.7,7.64,1.64
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
2.56,0.97,0.83
4.81,8.43,1.65
4.81,8.43,1.65
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
2.58,1.31,0.85
4.38,7.53,1.64
4.38,7.53,1.64
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
2.84,1.86,0.85
4.27,7.82,1.62
4.27,7.82,1.62
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
2.88,2.34,0.86
23.905,2.34,0.86
23.905,2.34,0.86
23.905,2.34,0.86
4.86,8.53,1.66
4.86,8.53,1.66
4.55,3.89,0.79
18.67,26.81,2.86
18.67,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
23.905,26.81,2.86
5.61,8.06,1.54
5.61,8.06,1.54
3.78,2.4,0.75
11.76,26.54,2.89
11.76,26.54,2.89
23.905,26.54,2.89
23.905,26.54,2.89
23.905,26.54,2.89
23.905,26.54,2.89
23.905,26.54,2.89
23.905,26.54,2.89
23.905,26.54,2.89
23.905,26.54,2.89
23.905,26.54,2.89
6.31,26.54,2.89
7.84,26.54,2.89
7.84,26.54,2.89
6.32,7.47,1.55
6.32,7.47,1.55
3.58,2.11,0.67
3.58,2.11,2.84
3.58,2.11,2.84
8.31,2.11,2.84
16.22,2.11,2.84
16.22,2.11,2.84
16.22,2.11,2.84
16.22,2.11,2.84
16.22,2.11,2.84
16.22,2.11,2.84
16.22,2.11,2.84
16.22,2.11,2.84
6.07,2.11,2.84
6.61,2.11,2.84
6.61,2.11,2.84
6.2,8.06,1.59
6.2,8.06,1.59
4.46,2.57,0.7
11.85,26.19,2.9
11.85,26.19,2.9
8.1,26.19,2.9
13.26,26.19,2.9
13.26,26.19,2.9
13.26,26.19,2.9
13.26,26.19,2.9
13.26,26.19,2.9
13.26,26.19,2.9
13.26,26.19,2.9
13.26,26.19,2.9
5.87,26.19,2.9
6.52,26.19,2.9
6.52,26.19,2.9
6.07,8.53,1.6
6.07,8.53,1.6
5.75,3.48,0.68
11.78,23.03,3.05
11.78,23.03,3.05
6.16,23.03,3.05
8.11,23.03,3.05
8.11,23.03,3.05
8.11,23.03,3.05
8.11,23.03,3.05
8.11,23.03,3.05
8.11,23.03,3.05
8.11,23.03,3.05
8.11,23.03,3.05
6.05,23.03,3.05
6.45,23.03,3.05
6.45,23.03,3.05
6.28,8.84,1.6
6.28,8.84,1.6
5.45,3.9,0.67
12.56,22.48,3.07
12.56,22.48,3.07
6.36,22.48,3.07
8.3,22.48,3.07
8.3,22.48,3.07
8.3,22.48,3.07
8.3,22.48,3.07
8.3,22.48,3.07
8.3,22.48,3.07
8.3,22.48,3.07
8.3,22.48,3.07
6.05,22.48,3.07
6.5,22.48,3.07
6.5,22.48,3.07
6.51,8.52,1.58
6.51,8.52,1.58
6.07,4.37,1.58
12.77,22.92,1.58
12.77,22.92,1.58
6.76,22.92,1.58
8.36,22.92,1.58
8.36,22.92,1.58
8.36,22.92,1.58
8.36,22.92,1.58
8.36,22.92,1.58
8.36,22.92,1.58
8.36,22.92,1.58
8.36,22.92,1.58
6.05,22.92,1.58
6.45,22.92,1.58
6.45,22.92,1.58
6.0,8.33,1.52
6.0,8.33,1.52
6.28,1.49,0.64
12.24,22.64,2.89
12.24,22.64,2.89
6.99,22.64,2.89
8.19,22.64,2.89
8.19,22.64,2.89
8.19,22.64,2.89
8.19,22.64,2.89
8.19,22.64,2.89
8.19,22.64,2.89
8.19,22.64,2.89
8.19,22.64,2.89
5.97,22.64,2.89
6.42,22.64,2.89
6.42,22.64,2.89
5.36,8.36,1.49
5.36,8.36,1.49
6.15,1.39,0.65
11.62,22.41,2.81
11.62,22.41,2.81
6.83,22.41,2.81
8.01,22.41,2.81
8.01,22.41,2.81
8.01,22.41,2.81
8.01,22.41,2.81
8.01,22.41,2.81
8.01,22.41,2.81
8.01,22.41,2.81
8.01,22.41,2.81
5.91,22.41,2.81
6.45,22.41,2.81
6.45,22.41,2.81
5.04,9.16,1.5
5.04,9.16,1.5
3.26,1.91,0.72
11.65,21.59,2.85
11.65,21.59,2.85
6.73,21.59,2.85
7.93,21.59,2.85
7.93,21.59,2.85
7.93,21.59,2.85
7.93,21.59,2.85
7.93,21.59,2.85
7.93,21.59,2.85
7.93,21.59,2.85
7.93,21.59,2.85
5.97,21.59,2.85
6.58,21.59,2.85
6.58,21.59,2.85
5.13,8.96,1.49
5.13,8.96,1.49
1.11,1.71,0.72
11.78,21.75,2.78
11.78,21.75,2.78
6.79,21.75,2.78
8.05,21.75,2.78
8.05,21.75,2.78
8.05,21.75,2.78
8.05,21.75,2.78
8.05,21.75,2.78
8.05,21.75,2.78
8.05,21.75,2.78
8.05,21.75,2.78
6.0,21.75,2.78
6.52,21.75,2.78
6.52,21.75,2.78
5.5,8.85,1.5
5.5,8.85,1.5
1.33,0.57,0.67
11.76,21.65,2.73
11.76,21.65,2.73
6.63,21.65,2.73
8.05,21.65,2.73
8.05,21.65,2.73
8.05,21.65,2.73
8.05,21.65,2.73
8.05,21.65,2.73
8.05,21.65,2.73
8.05,21.65,2.73
8.05,21.65,2.73
5.94,21.65,2.73
6.46,21.65,2.73
6.46,21.65,2.73
5.9,9.2,1.54
5.9,9.2,1.54
1.63,0.68,0.69
11.69,22.58,2.72
